,year,region_description,area_description,brand_description,product_description,product_price
10579,2014,Metro,East/Hills,Gull,PULP,159.287
10580,2014,Metro,East/Hills,Gull,ULP,149.217
10581,2014,Metro,East/Hills,Independent,Diesel,154.991
10582,2014,Metro,East/Hills,Independent,PULP,160.829
10583,2014,Metro,East/Hills,Independent,ULP,150.05
10584,2014,Metro,East/Hills,Peak,98 RON,161.642
10585,2014,Metro,East/Hills,Peak,Diesel,155.837
10586,2014,Metro,East/Hills,Peak,LPG,96.684
10587,2014,Metro,East/Hills,Peak,PULP,158.139
10588,2014,Metro,East/Hills,Peak,ULP,147.783
10589,2014,Metro,East/Hills,Puma,98 RON,150.893
10590,2014,Metro,East/Hills,Puma,B20,137.233
10591,2014,Metro,East/Hills,Puma,Diesel,149.233
10592,2014,Metro,East/Hills,Puma,LPG,86.137
10593,2014,Metro,East/Hills,Puma,PULP,147.94
10594,2014,Metro,East/Hills,Puma,ULP,135.246
10595,2014,Metro,East/Hills,Shell,98 RON,170.936
10596,2014,Metro,East/Hills,Shell,Diesel,157.914
10597,2014,Metro,East/Hills,Shell,PULP,166.861
10598,2014,Metro,East/Hills,Shell,ULP,155.029
10599,2014,Metro,East/Hills,United,Diesel,152.418
10600,2014,Metro,East/Hills,United,E10,142.195
10601,2014,Metro,East/Hills,United,LPG,88.141
10602,2014,Metro,East/Hills,United,ULP,144.195
10603,2014,Metro,East/Hills,Vibe,98 RON,154.769
10604,2014,Metro,East/Hills,Vibe,Diesel,147.394
10605,2014,Metro,East/Hills,Vibe,ULP,138.769
10606,2014,Metro,North of River,BP,98 RON,164.097
10607,2014,Metro,North of River,BP,Diesel,158.23
10608,2014,Metro,North of River,BP,LPG,88.125
10609,2014,Metro,North of River,BP,PULP,158.739
10610,2014,Metro,North of River,BP,ULP,148.419
10611,2014,Metro,North of River,Better Choice,98 RON,158.701
10612,2014,Metro,North of River,Better Choice,Diesel,155.63
10613,2014,Metro,North of River,Better Choice,LPG,86.948
10614,2014,Metro,North of River,Better Choice,PULP,153.082
10615,2014,Metro,North of River,Better Choice,ULP,144.08
10616,2014,Metro,North of River,Caltex,98 RON,163.373
10617,2014,Metro,North of River,Caltex,Diesel,158.659
10618,2014,Metro,North of River,Caltex,LPG,88.283
10619,2014,Metro,North of River,Caltex,PULP,157.193
10620,2014,Metro,North of River,Caltex,ULP,146.457
10621,2014,Metro,North of River,Caltex Woolworths,98 RON,165.143
10622,2014,Metro,North of River,Caltex Woolworths,Diesel,159.614
10623,2014,Metro,North of River,Caltex Woolworths,LPG,88.76
10624,2014,Metro,North of River,Caltex Woolworths,PULP,159.286
10625,2014,Metro,North of River,Caltex Woolworths,ULP,148.604
10626,2014,Metro,North of River,Coles Express,98 RON,164.517
10627,2014,Metro,North of River,Coles Express,Diesel,159.296
10628,2014,Metro,North of River,Coles Express,LPG,87.707
10629,2014,Metro,North of River,Coles Express,PULP,158.268
10630,2014,Metro,North of River,Coles Express,ULP,147.517
10631,2014,Metro,North of River,Gull,98 RON,165.616
10632,2014,Metro,North of River,Gull,B20,156.757
10633,2014,Metro,North of River,Gull,Diesel,159.69
10634,2014,Metro,North of River,Gull,LPG,89.641
10635,2014,Metro,North of River,Gull,PULP,158.893
10636,2014,Metro,North of River,Gull,ULP,148.893
10637,2014,Metro,North of River,Independent,98 RON,164.316
10638,2014,Metro,North of River,Independent,Diesel,173.605
10639,2014,Metro,North of River,Independent,PULP,176.36
10640,2014,Metro,North of River,Independent,ULP,168.599
10641,2014,Metro,North of River,Kwikfuel,98 RON,161.522
10642,2014,Metro,North of River,Kwikfuel,Diesel,157.727
10643,2014,Metro,North of River,Kwikfuel,PULP,154.018
10644,2014,Metro,North of River,Kwikfuel,ULP,145.966
10645,2014,Metro,North of River,Liberty,Diesel,164.9
10646,2014,Metro,North of River,Liberty,PULP,161.9
10647,2014,Metro,North of River,Liberty,ULP,154.9
10648,2014,Metro,North of River,Peak,98 RON,162.898
10649,2014,Metro,North of River,Peak,Diesel,158.766
10650,2014,Metro,North of River,Peak,LPG,89.134
10651,2014,Metro,North of River,Peak,PULP,158.824
10652,2014,Metro,North of River,Peak,ULP,147.898
10653,2014,Metro,North of River,Puma,98 RON,156.012
10654,2014,Metro,North of River,Puma,B20,147.9
10655,2014,Metro,North of River,Puma,Diesel,153.077
10656,2014,Metro,North of River,Puma,LPG,85.519
10657,2014,Metro,North of River,Puma,PULP,151.666
10658,2014,Metro,North of River,Puma,ULP,140.946
10659,2014,Metro,North of River,United,98 RON,151.479
10660,2014,Metro,North of River,United,Diesel,156.025
10661,2014,Metro,North of River,United,E10,142.535
10662,2014,Metro,North of River,United,E85,140.467
10663,2014,Metro,North of River,United,LPG,88.245
10664,2014,Metro,North of River,United,P100,162.27
10665,2014,Metro,North of River,United,PULP,164.257
10666,2014,Metro,North of River,United,ULP,145.184
10667,2014,Metro,North of River,Vibe,98 RON,140.022
10668,2014,Metro,North of River,Vibe,Diesel,138.694
10669,2014,Metro,North of River,Vibe,ULP,124.022
10670,2014,Metro,North of River,Wesco,Diesel,160.953
10671,2014,Metro,North of River,Wesco,PULP,164.009
10672,2014,Metro,North of River,Wesco,ULP,154.009
10673,2014,Metro,South of River,BP,98 RON,164.68
10674,2014,Metro,South of River,BP,Diesel,157.184
10675,2014,Metro,South of River,BP,LPG,88.559
10676,2014,Metro,South of River,BP,PULP,159.188
10677,2014,Metro,South of River,BP,ULP,148.646
10678,2014,Metro,South of River,Better Choice,98 RON,161.944
10679,2014,Metro,South of River,Better Choice,Diesel,158.168
10680,2014,Metro,South of River,Better Choice,LPG,90.184
10681,2014,Metro,South of River,Better Choice,PULP,154.588
10682,2014,Metro,South of River,Better Choice,ULP,145.588
10683,2014,Metro,South of River,Caltex,98 RON,163.341
10684,2014,Metro,South of River,Caltex,Diesel,157.353
10685,2014,Metro,South of River,Caltex,LPG,88.196
10686,2014,Metro,South of River,Caltex,PULP,157.197
10687,2014,Metro,South of River,Caltex,ULP,146.621
10688,2014,Metro,South of River,Caltex Woolworths,98 RON,165.288
10689,2014,Metro,South of River,Caltex Woolworths,Diesel,158.807
10690,2014,Metro,South of River,Caltex Woolworths,LPG,88.271
10691,2014,Metro,South of River,Caltex Woolworths,PULP,159.115
10692,2014,Metro,South of River,Caltex Woolworths,ULP,148.379
10693,2014,Metro,South of River,Coles Express,98 RON,165.059
10694,2014,Metro,South of River,Coles Express,Diesel,158.596
10695,2014,Metro,South of River,Coles Express,LPG,88.503
10696,2014,Metro,South of River,Coles Express,PULP,158.843
10697,2014,Metro,South of River,Coles Express,ULP,148.076
10698,2014,Metro,South of River,Gull,98 RON,165.227
10699,2014,Metro,South of River,Gull,B20,157.649
10700,2014,Metro,South of River,Gull,Diesel,158.587
10701,2014,Metro,South of River,Gull,LPG,93.001
10702,2014,Metro,South of River,Gull,PULP,158.731
10703,2014,Metro,South of River,Gull,ULP,148.677
10704,2014,Metro,South of River,Independent,Diesel,162.291
10705,2014,Metro,South of River,Independent,LPG,95.253
10706,2014,Metro,South of River,Independent,PULP,163.584
10707,2014,Metro,South of River,Independent,ULP,156.416
10708,2014,Metro,South of River,Liberty,Diesel,161.943
10709,2014,Metro,South of River,Liberty,PULP,163.539
10710,2014,Metro,South of River,Liberty,ULP,152.282
10711,2014,Metro,South of River,Peak,98 RON,162.966
10712,2014,Metro,South of River,Peak,Diesel,155.61
10713,2014,Metro,South of River,Peak,LPG,89.997
10714,2014,Metro,South of River,Peak,PULP,157.624
10715,2014,Metro,South of River,Peak,ULP,147.624
10716,2014,Metro,South of River,Puma,98 RON,149.72
10717,2014,Metro,South of River,Puma,Diesel,149.598
10718,2014,Metro,South of River,Puma,LPG,83.529
10719,2014,Metro,South of River,Puma,PULP,145.641
10720,2014,Metro,South of River,Puma,ULP,133.999
10721,2014,Metro,South of River,United,98 RON,143.654
10722,2014,Metro,South of River,United,Diesel,155.805
10723,2014,Metro,South of River,United,E10,143.086
10724,2014,Metro,South of River,United,E85,140.722
10725,2014,Metro,South of River,United,LPG,88.874
10726,2014,Metro,South of River,United,P100,162.658
10727,2014,Metro,South of River,United,ULP,145.087
10728,2014,Metro,South of River,Vibe,ULP,146.24
10729,2014,Mid-West,Dongara,BP,98 RON,181.155
10730,2014,Mid-West,Dongara,BP,Diesel,168.083
10731,2014,Mid-West,Dongara,BP,LPG,111.899
10732,2014,Mid-West,Dongara,BP,ULP,166.043
10733,2014,Mid-West,Dongara,Caltex,98 RON,181.092
10734,2014,Mid-West,Dongara,Caltex,Diesel,168.672
10735,2014,Mid-West,Dongara,Caltex,LPG,113.9
10736,2014,Mid-West,Dongara,Caltex,ULP,166.633
10737,2014,Mid-West,Geraldton,BOC,LPG,107.068
10738,2014,Mid-West,Geraldton,BP,98 RON,173.561
10739,2014,Mid-West,Geraldton,BP,Diesel,161.274
10740,2014,Mid-West,Geraldton,BP,LPG,111.666
10741,2014,Mid-West,Geraldton,BP,ULP,157.663
10742,2014,Mid-West,Geraldton,Caltex,98 RON,176.5
10743,2014,Mid-West,Geraldton,Caltex,Diesel,161.348
10744,2014,Mid-West,Geraldton,Caltex,ULP,159.898
10745,2014,Mid-West,Geraldton,Caltex Woolworths,Diesel,160.152
10746,2014,Mid-West,Geraldton,Caltex Woolworths,LPG,109.9
10747,2014,Mid-West,Geraldton,Caltex Woolworths,PULP,164.322
10748,2014,Mid-West,Geraldton,Caltex Woolworths,ULP,153.572
10749,2014,Mid-West,Geraldton,Gull,98 RON,168.9
10750,2014,Mid-West,Geraldton,Gull,B20,158.87
10751,2014,Mid-West,Geraldton,Gull,Diesel,161.162
10752,2014,Mid-West,Geraldton,Gull,LPG,109.9
10753,2014,Mid-West,Geraldton,Gull,PULP,164.348
10754,2014,Mid-West,Geraldton,Gull,ULP,154.348
10755,2014,Mid-West,Geraldton,Puma,98 RON,165.517
10756,2014,Mid-West,Geraldton,Puma,Diesel,154.985
10757,2014,Mid-West,Geraldton,Puma,LPG,109.9
10758,2014,Mid-West,Geraldton,Puma,PULP,160.517
10759,2014,Mid-West,Geraldton,Puma,ULP,149.985
10760,2014,Mid-West,Geraldton,Shell,98 RON,173.192
10761,2014,Mid-West,Geraldton,Shell,Diesel,161.288
10762,2014,Mid-West,Geraldton,Shell,LPG,111.666
10763,2014,Mid-West,Geraldton,Shell,PULP,171.8
10764,2014,Mid-West,Geraldton,Shell,ULP,157.596
10765,2014,Mid-West,Geraldton,United,98 RON,156.843
10766,2014,Mid-West,Geraldton,United,Diesel,158.882
10767,2014,Mid-West,Geraldton,United,E10,151.219
10768,2014,Mid-West,Geraldton,United,P100,168.603
10769,2014,Mid-West,Geraldton,United,ULP,153.01
10770,2014,Mid-West,Greenough,Caltex,98 RON,183.252
10771,2014,Mid-West,Greenough,Caltex,Diesel,169.197
10772,2014,Mid-West,Greenough,Caltex,ULP,165.74
10773,2014,Mid-West,Greenough,Gull,B20,157.605
10774,2014,Mid-West,Greenough,Gull,Diesel,160.366
10775,2014,Mid-West,Greenough,Gull,LPG,109.9
10776,2014,Mid-West,Greenough,Gull,PULP,163.786
10777,2014,Mid-West,Greenough,Gull,ULP,153.786
10778,2014,Mid-West,Greenough,Independent,Diesel,160.826
10779,2014,Mid-West,Greenough,Independent,ULP,154.444
10780,2014,Mid-West,Greenough,Liberty,Diesel,160.366
10781,2014,Mid-West,Greenough,Liberty,PULP,165.146
10782,2014,Mid-West,Greenough,Liberty,ULP,153.872
10783,2014,Mid-West,Meekatharra,BP,98 RON,187.9
10784,2014,Mid-West,Meekatharra,BP,Diesel,174.012
10785,2014,Mid-West,Meekatharra,BP,ULP,174.785
10786,2014,Mid-West,Meekatharra,Coles Express,Diesel,173.867
10787,2014,Mid-West,Meekatharra,Coles Express,LPG,119.9
10788,2014,Mid-West,Meekatharra,Coles Express,PULP,185.242
10789,2014,Mid-West,Meekatharra,Coles Express,ULP,174.242
10790,2014,Mid-West,Meekatharra,Independent,Diesel,173.738
10791,2014,Mid-West,Meekatharra,Independent,ULP,174.422
10792,2014,Peel,Mandurah,BP,98 RON,164.564
10793,2014,Peel,Mandurah,BP,Diesel,158.125
10794,2014,Peel,Mandurah,BP,LPG,89.552
10795,2014,Peel,Mandurah,BP,PULP,158.564
10796,2014,Peel,Mandurah,BP,ULP,148.564
10797,2014,Peel,Mandurah,Caltex,98 RON,164.981
10798,2014,Peel,Mandurah,Caltex,Diesel,158.661
10799,2014,Peel,Mandurah,Caltex,LPG,89.632
10800,2014,Peel,Mandurah,Caltex,PULP,159.363
10801,2014,Peel,Mandurah,Caltex,ULP,148.571
10802,2014,Peel,Mandurah,Caltex Woolworths,98 RON,164.522
10803,2014,Peel,Mandurah,Caltex Woolworths,Diesel,158.408
10804,2014,Peel,Mandurah,Caltex Woolworths,LPG,89.521
10805,2014,Peel,Mandurah,Caltex Woolworths,PULP,158.522
10806,2014,Peel,Mandurah,Caltex Woolworths,ULP,147.771
10807,2014,Peel,Mandurah,Gull,B20,159.078
10808,2014,Peel,Mandurah,Gull,Diesel,161.078
10809,2014,Peel,Mandurah,Gull,LPG,94.083
10810,2014,Peel,Mandurah,Gull,PULP,162.12
10811,2014,Peel,Mandurah,Gull,ULP,152.12
10812,2014,Peel,Mandurah,Puma,98 RON,153.622
10813,2014,Peel,Mandurah,Puma,B20,154.817
10814,2014,Peel,Mandurah,Puma,Diesel,152.111
10815,2014,Peel,Mandurah,Puma,LPG,85.793
10816,2014,Peel,Mandurah,Puma,PULP,149.062
10817,2014,Peel,Mandurah,Puma,ULP,138.354
10818,2014,Peel,Mandurah,Shell,ULP,166.9
10819,2014,Peel,Murray,Caltex,98 RON,164.43
10820,2014,Peel,Murray,Caltex,Diesel,157.643
10821,2014,Peel,Murray,Caltex,LPG,108.895
10822,2014,Peel,Murray,Caltex,PULP,158.147
10823,2014,Peel,Murray,Caltex,ULP,148.027
10824,2014,Peel,Murray,Gull,98 RON,161.006
10825,2014,Peel,Murray,Gull,Diesel,159.383
10826,2014,Peel,Murray,Gull,LPG,91.081
10827,2014,Peel,Murray,Gull,PULP,162.462
10828,2014,Peel,Murray,Gull,ULP,153.132
10829,2014,Peel,Murray,Independent,Diesel,173.9
10830,2014,Peel,Murray,Independent,PULP,174.9
10831,2014,Peel,Murray,Independent,ULP,164.9
10832,2014,Peel,Murray,Puma,98 RON,148.632
10833,2014,Peel,Murray,Puma,Diesel,149.483
10834,2014,Peel,Murray,Puma,LPG,84.411
10835,2014,Peel,Murray,Puma,ULP,132.715
10836,2014,Peel,Murray,United,98 RON,163.938
10837,2014,Peel,Murray,United,Diesel,153.966
10838,2014,Peel,Murray,United,ULP,148.497
10839,2014,Peel,Murray,Vibe,Diesel,155.985
10840,2014,Peel,Murray,Vibe,LPG,100.138
10841,2014,Peel,Murray,Vibe,ULP,149.977
10842,2014,Peel,Murray,WA Fuels,98 RON,159.423
10843,2014,Peel,Murray,WA Fuels,Diesel,148.056
10844,2014,Peel,Murray,WA Fuels,LPG,94.327
10845,2014,Peel,Murray,WA Fuels,ULP,142.905
10846,2014,Peel,Waroona,Caltex,98 RON,171.385
10847,2014,Peel,Waroona,Caltex,Diesel,157.179
10848,2014,Peel,Waroona,Caltex,LPG,109.236
10849,2014,Peel,Waroona,Caltex,ULP,153.96
10850,2014,Peel,Waroona,Gull,Diesel,174.751
10851,2014,Peel,Waroona,Gull,ULP,173.841
10852,2014,Peel,Waroona,Independent,Diesel,156.386
10853,2014,Peel,Waroona,Independent,PULP,162.079
10854,2014,Peel,Waroona,Independent,ULP,152.811
10855,2014,Pilbara,Dampier,Coles Express,Diesel,171.588
10856,2014,Pilbara,Dampier,Coles Express,PULP,179.01
10857,2014,Pilbara,Dampier,Coles Express,ULP,168.01
10858,2014,Pilbara,Karratha,BP,Diesel,168.33
10859,2014,Pilbara,Karratha,BP,LPG,126.862
10860,2014,Pilbara,Karratha,BP,PULP,176.004
10861,2014,Pilbara,Karratha,BP,ULP,168.004
10862,2014,Pilbara,Karratha,Caltex,98 RON,187.029
10863,2014,Pilbara,Karratha,Caltex,Diesel,169.405
10864,2014,Pilbara,Karratha,Caltex,LPG,128.131
10865,2014,Pilbara,Karratha,Caltex,PULP,178.821
10866,2014,Pilbara,Karratha,Caltex,ULP,168.029
10867,2014,Pilbara,Karratha,Caltex Woolworths,Diesel,170.582
10868,2014,Pilbara,Karratha,Caltex Woolworths,LPG,123.815
10869,2014,Pilbara,Karratha,Caltex Woolworths,PULP,178.746
10870,2014,Pilbara,Karratha,Caltex Woolworths,ULP,167.995
10871,2014,Pilbara,Karratha,Coles Express,Diesel,170.862
10872,2014,Pilbara,Karratha,Coles Express,LPG,123.585
10873,2014,Pilbara,Karratha,Coles Express,PULP,179.015
10874,2014,Pilbara,Karratha,Coles Express,ULP,168.015
10875,2014,Pilbara,Newman,BP,Diesel,170.158
10876,2014,Pilbara,Newman,BP,PULP,176.664
10877,2014,Pilbara,Newman,BP,ULP,168.664
10878,2014,Pilbara,Newman,Caltex,98 RON,182.452
10879,2014,Pilbara,Newman,Caltex,Diesel,171.685
10880,2014,Pilbara,Newman,Caltex,PULP,176.452
10881,2014,Pilbara,Newman,Caltex,ULP,165.452
10882,2014,Pilbara,Newman,Independent,Diesel,212.29
10883,2014,Pilbara,Newman,Independent,LPG,147.0
10884,2014,Pilbara,Newman,Independent,ULP,209.486
10885,2014,Pilbara,Newman,Shell,98 RON,180.76
10886,2014,Pilbara,Newman,Shell,Diesel,170.47
10887,2014,Pilbara,Newman,Shell,ULP,166.516
10888,2014,Pilbara,Port Hedland,BP,Diesel,168.032
10889,2014,Pilbara,Port Hedland,BP,PULP,178.019
10890,2014,Pilbara,Port Hedland,BP,ULP,168.0
10891,2014,Pilbara,Port Hedland,Caltex,98 RON,185.785
10892,2014,Pilbara,Port Hedland,Caltex,Diesel,169.069
10893,2014,Pilbara,Port Hedland,Caltex,LPG,120.679
10894,2014,Pilbara,Port Hedland,Caltex,PULP,177.577
10895,2014,Pilbara,Port Hedland,Caltex,ULP,166.255
10896,2014,Pilbara,Port Hedland,Caltex Woolworths,Diesel,167.016
10897,2014,Pilbara,Port Hedland,Caltex Woolworths,PULP,175.921
10898,2014,Pilbara,Port Hedland,Caltex Woolworths,ULP,165.171
10899,2014,Pilbara,Port Hedland,Coles Express,Diesel,166.978
10900,2014,Pilbara,Port Hedland,Coles Express,LPG,115.9
10901,2014,Pilbara,Port Hedland,Coles Express,PULP,176.115
10902,2014,Pilbara,Port Hedland,Coles Express,ULP,165.115
10903,2014,South-West,Augusta-M River,BP,98 RON,174.744
10904,2014,South-West,Augusta-M River,BP,Diesel,162.113
10905,2014,South-West,Augusta-M River,BP,ULP,159.183
10906,2014,South-West,Augusta-M River,Caltex,98 RON,172.062
10907,2014,South-West,Augusta-M River,Caltex,Diesel,158.048
10908,2014,South-West,Augusta-M River,Caltex,ULP,155.573
10909,2014,South-West,Augusta-M River,Gull,Diesel,163.445
10910,2014,South-West,Augusta-M River,Gull,LPG,104.638
10911,2014,South-West,Augusta-M River,Gull,PULP,164.501
10912,2014,South-West,Augusta-M River,Gull,ULP,159.494
10913,2014,South-West,Augusta-M River,Independent,Diesel,160.119
10914,2014,South-West,Augusta-M River,Independent,PULP,167.281
10915,2014,South-West,Augusta-M River,Independent,ULP,156.305
10916,2014,South-West,Augusta-M River,Shell,98 RON,176.604
10917,2014,South-West,Augusta-M River,Shell,Diesel,163.651
10918,2014,South-West,Augusta-M River,Shell,LPG,105.859
10919,2014,South-West,Augusta-M River,Shell,PULP,170.415
10920,2014,South-West,Augusta-M River,Shell,ULP,157.448
10921,2014,South-West,B-Town/G-Bushes,BP,98 RON,172.253
10922,2014,South-West,B-Town/G-Bushes,BP,Diesel,161.979
10923,2014,South-West,B-Town/G-Bushes,BP,ULP,158.253
10924,2014,South-West,B-Town/G-Bushes,Caltex,98 RON,174.333
10925,2014,South-West,B-Town/G-Bushes,Caltex,Diesel,163.247
10926,2014,South-West,B-Town/G-Bushes,Caltex,LPG,115.101
10927,2014,South-West,B-Town/G-Bushes,Caltex,ULP,160.017
10928,2014,South-West,Bunbury,BP,98 RON,164.206
10929,2014,South-West,Bunbury,BP,Diesel,156.027
10930,2014,South-West,Bunbury,BP,LPG,96.418
10931,2014,South-West,Bunbury,BP,PULP,159.245
10932,2014,South-West,Bunbury,BP,ULP,150.206
10933,2014,South-West,Bunbury,Caltex,98 RON,166.57
10934,2014,South-West,Bunbury,Caltex,Diesel,156.16
10935,2014,South-West,Bunbury,Caltex,LPG,96.892
10936,2014,South-West,Bunbury,Caltex,PULP,159.947
10937,2014,South-West,Bunbury,Caltex,ULP,149.766
10938,2014,South-West,Bunbury,Caltex Woolworths,Diesel,156.407
10939,2014,South-West,Bunbury,Caltex Woolworths,LPG,94.522
10940,2014,South-West,Bunbury,Caltex Woolworths,PULP,158.744
10941,2014,South-West,Bunbury,Caltex Woolworths,ULP,147.993
10942,2014,South-West,Bunbury,Coles Express,98 RON,164.896
10943,2014,South-West,Bunbury,Coles Express,Diesel,156.338
10944,2014,South-West,Bunbury,Coles Express,LPG,95.93
10945,2014,South-West,Bunbury,Coles Express,PULP,158.896
10946,2014,South-West,Bunbury,Coles Express,ULP,147.896
10947,2014,South-West,Bunbury,Gull,98 RON,164.9
10948,2014,South-West,Bunbury,Gull,B20,156.225
10949,2014,South-West,Bunbury,Gull,Diesel,157.165
10950,2014,South-West,Bunbury,Gull,LPG,105.469
10951,2014,South-West,Bunbury,Gull,PULP,159.429
10952,2014,South-West,Bunbury,Gull,ULP,149.272
10953,2014,South-West,Bunbury,Kleenheat,LPG,101.24
10954,2014,South-West,Bunbury,Puma,98 RON,157.915
10955,2014,South-West,Bunbury,Puma,Diesel,149.264
10956,2014,South-West,Bunbury,Puma,LPG,104.9
10957,2014,South-West,Bunbury,Puma,PULP,152.915
10958,2014,South-West,Bunbury,Puma,ULP,142.915
10959,2014,South-West,Bunbury,Shell,98 RON,168.87
10960,2014,South-West,Bunbury,Shell,Diesel,157.363
10961,2014,South-West,Bunbury,Shell,LPG,94.64
10962,2014,South-West,Bunbury,Shell,PULP,162.738
10963,2014,South-West,Bunbury,Shell,ULP,150.188
10964,2014,South-West,Busselton,Caltex,Diesel,156.914
10965,2014,South-West,Busselton,Caltex,PULP,160.897
10966,2014,South-West,Busselton,Caltex,ULP,150.822
10967,2014,South-West,Busselton,Gull,Diesel,156.566
10968,2014,South-West,Busselton,Gull,LPG,105.148
10969,2014,South-West,Busselton,Gull,PULP,160.654
10970,2014,South-West,Busselton,Gull,ULP,150.654
10971,2014,South-West,Busselton,Shell,98 RON,170.316
10972,2014,South-West,Busselton,Shell,Diesel,157.497
10973,2014,South-West,Busselton,Shell,LPG,100.763
10974,2014,South-West,Busselton,Shell,ULP,152.166
10975,2014,South-West,Busselton-Shire,BP,98 RON,168.011
10976,2014,South-West,Busselton-Shire,BP,Diesel,158.737
10977,2014,South-West,Busselton-Shire,BP,LPG,103.558
10978,2014,South-West,Busselton-Shire,BP,PULP,163.011
10979,2014,South-West,Busselton-Shire,BP,ULP,154.011
10980,2014,South-West,Busselton-Shire,Caltex,98 RON,166.783
10981,2014,South-West,Busselton-Shire,Caltex,Diesel,157.811
10982,2014,South-West,Busselton-Shire,Caltex,LPG,100.815
10983,2014,South-West,Busselton-Shire,Caltex,PULP,161.061
10984,2014,South-West,Busselton-Shire,Caltex,ULP,150.932
10985,2014,South-West,Busselton-Shire,Caltex Woolworths,98 RON,156.45
10986,2014,South-West,Busselton-Shire,Caltex Woolworths,Diesel,156.598
10987,2014,South-West,Busselton-Shire,Caltex Woolworths,PULP,161.464
10988,2014,South-West,Busselton-Shire,Caltex Woolworths,ULP,150.716
10989,2014,South-West,Busselton-Shire,Gull,Diesel,157.702
10990,2014,South-West,Busselton-Shire,Gull,LPG,102.878
10991,2014,South-West,Busselton-Shire,Gull,PULP,161.175
10992,2014,South-West,Busselton-Shire,Gull,ULP,151.771
10993,2014,South-West,Busselton-Shire,Independent,98 RON,171.7
10994,2014,South-West,Busselton-Shire,Independent,Diesel,157.721
10995,2014,South-West,Busselton-Shire,Independent,PULP,160.158
10996,2014,South-West,Busselton-Shire,Independent,ULP,152.268
10997,2014,South-West,Busselton-Shire,Liberty,Diesel,156.269
10998,2014,South-West,Busselton-Shire,Liberty,PULP,161.355
10999,2014,South-West,Busselton-Shire,Liberty,ULP,151.081
11000,2014,South-West,Busselton-Shire,Shell,98 RON,174.138
11001,2014,South-West,Busselton-Shire,Shell,Diesel,160.727
11002,2014,South-West,Busselton-Shire,Shell,LPG,103.538
11003,2014,South-West,Busselton-Shire,Shell,PULP,168.415
11004,2014,South-West,Busselton-Shire,Shell,ULP,156.774
11005,2014,South-West,Capel,Caltex,98 RON,171.534
11006,2014,South-West,Capel,Caltex,Diesel,162.723
11007,2014,South-West,Capel,Caltex,LPG,94.741
11008,2014,South-West,Capel,Caltex,PULP,160.711
11009,2014,South-West,Capel,Caltex,ULP,156.538
11010,2014,South-West,Capel,Gull,Diesel,157.866
11011,2014,South-West,Capel,Gull,LPG,105.423
11012,2014,South-West,Capel,Gull,PULP,159.78
11013,2014,South-West,Capel,Gull,ULP,149.78
11014,2014,South-West,Capel,Puma,98 RON,151.673
11015,2014,South-West,Capel,Puma,Diesel,146.425
11016,2014,South-West,Capel,Puma,LPG,104.9
11017,2014,South-West,Capel,Puma,PULP,153.479
11018,2014,South-West,Capel,Puma,ULP,139.775
11019,2014,South-West,Collie,Caltex,98 RON,175.256
11020,2014,South-West,Collie,Caltex,Diesel,159.675
11021,2014,South-West,Collie,Caltex,LPG,110.837
11022,2014,South-West,Collie,Caltex,ULP,153.719
11023,2014,South-West,Collie,Gull,Diesel,158.352
11024,2014,South-West,Collie,Gull,LPG,106.76
11025,2014,South-West,Collie,Gull,PULP,163.028
11026,2014,South-West,Collie,Gull,ULP,152.338
11027,2014,South-West,Collie,Shell,98 RON,176.352
11028,2014,South-West,Collie,Shell,Diesel,159.363
11029,2014,South-West,Collie,Shell,ULP,154.371
11030,2014,South-West,D-Brook/Bal-Up,BP,98 RON,174.204
11031,2014,South-West,D-Brook/Bal-Up,BP,Diesel,164.07
11032,2014,South-West,D-Brook/Bal-Up,BP,ULP,158.204
11033,2014,South-West,D-Brook/Bal-Up,Caltex,Diesel,169.0
11034,2014,South-West,D-Brook/Bal-Up,Caltex,ULP,159.9
11035,2014,South-West,D-Brook/Bal-Up,Gull,Diesel,159.048
11036,2014,South-West,D-Brook/Bal-Up,Gull,LPG,121.9
11037,2014,South-West,D-Brook/Bal-Up,Gull,PULP,163.137
11038,2014,South-West,D-Brook/Bal-Up,Gull,ULP,155.144
11039,2014,South-West,D-Brook/Bal-Up,Independent,Diesel,165.228
11040,2014,South-West,D-Brook/Bal-Up,Independent,PULP,182.682
11041,2014,South-West,D-Brook/Bal-Up,Independent,ULP,162.102
11042,2014,South-West,D-Brook/Bal-Up,Puma,Diesel,154.967
11043,2014,South-West,D-Brook/Bal-Up,Puma,PULP,159.918
11044,2014,South-West,D-Brook/Bal-Up,Puma,ULP,151.458
11045,2014,South-West,Dardanup,Ampol,98 RON,167.854
11046,2014,South-West,Dardanup,Ampol,Diesel,156.803
11047,2014,South-West,Dardanup,Ampol,ULP,150.445
11048,2014,South-West,Dardanup,Caltex,98 RON,166.097
11049,2014,South-West,Dardanup,Caltex,Diesel,158.95
11050,2014,South-West,Dardanup,Caltex,LPG,94.73
11051,2014,South-West,Dardanup,Caltex,PULP,162.021
11052,2014,South-West,Dardanup,Caltex,ULP,151.699
11053,2014,South-West,Dardanup,Caltex Woolworths,98 RON,165.975
11054,2014,South-West,Dardanup,Caltex Woolworths,Diesel,158.542
11055,2014,South-West,Dardanup,Caltex Woolworths,PULP,159.975
